,Application,variable,Perf_node01_power_energy_pkg_,a,Perf_node01_power_energy_ram_,b,Perf_node01_power_energy_total_,c
720,BT,0,0,3,0,3,0,3
721,BT,96,1,0,1,0,1,0
722,BT,127,3,1,3,1,3,1
723,BT,0,0,3,0,3,0,3
724,BT,112,2,0,0,0,2,0
725,BT,127,3,2,3,0,3,2
726,BT,0,0,3,1,3,0,3
727,BT,120,2,0,0,1,2,0
728,BT,127,3,2,3,0,3,2
729,BT,0,0,3,0,3,0,3
730,BT,96,2,0,1,0,2,0
731,BT,127,3,2,3,1,3,2
732,BT,0,0,3,1,3,0,3
733,BT,0,2,0,0,1,1,0
734,BT,127,3,2,2,0,3,1
735,BT,0,0,3,3,2,0,3
736,BT,0,2,0,0,3,2,0
737,BT,127,2,2,1,0,2,2
738,BT,127,1,2,3,1,2,2
739,BT,0,2,1,0,3,1,2
740,BT,7,1,2,1,0,1,1
741,BT,127,3,1,3,1,3,1
742,BT,0,0,3,0,3,0,3
743,BT,64,2,0,1,0,2,0
744,BT,127,3,2,3,1,3,2
745,BT,0,0,3,0,3,0,3
746,BT,0,1,0,1,0,1,0
747,BT,127,3,1,3,1,3,1
748,BT,0,0,3,1,3,0,3
749,BT,0,1,0,0,1,1,0
750,BT,127,3,1,3,0,3,1
751,BT,1,0,3,1,3,0,3
752,BT,32,2,0,1,1,2,0
753,BT,127,3,2,3,1,3,2
754,BT,0,0,3,0,3,0,3
755,BT,0,2,0,0,0,1,0
756,BT,127,3,2,2,0,3,1
757,BT,0,0,3,2,2,0,3
758,BT,0,2,0,0,2,2,0
759,BT,121,2,2,2,0,2,2
760,BT,127,1,2,3,2,2,2
761,BT,0,1,1,0,3,1,2
762,BT,127,2,1,0,0,2,1
763,BT,127,3,2,3,0,3,2
764,BT,0,0,3,0,3,0,3
765,BT,0,1,0,0,0,1,0
766,BT,127,3,1,3,0,3,1
767,BT,0,0,3,1,3,0,3
768,BT,0,0,0,0,1,0,0
769,BT,94,2,0,1,0,2,0
770,BT,127,2,2,1,1,2,2
771,BT,127,2,2,2,1,2,2
772,BT,127,3,2,3,2,3,2
773,BT,92,2,3,3,3,2,3
774,BT,0,0,2,0,3,0,2
775,BT,123,2,0,1,0,2,0
776,BT,127,3,2,3,1,3,2
777,BT,0,0,3,0,3,0,3
778,BT,126,2,0,0,0,1,0
779,BT,127,3,2,3,0,3,1
780,BT,0,1,3,0,3,0,3
781,BT,0,1,1,1,0,1,0
782,BT,127,1,1,3,1,2,1
783,BT,0,1,1,0,3,1,2
784,BT,24,2,1,1,0,2,1
785,BT,127,3,2,3,1,3,2
786,BT,0,0,3,0,3,0,3
787,BT,64,2,0,2,0,2,0
788,BT,127,3,2,3,2,3,2
789,BT,0,0,3,0,3,0,3
790,BT,0,2,0,2,0,2,0
791,BT,127,3,2,3,2,3,2
792,BT,0,1,3,0,3,0,3
793,BT,0,1,1,2,0,1,0
794,BT,127,3,1,3,2,3,1
795,BT,0,0,3,0,3,0,3
796,BT,0,1,0,1,0,1,0
797,BT,127,3,1,3,1,3,1
798,BT,0,0,3,0,3,0,3
799,BT,0,1,0,0,0,1,0
800,BT,127,3,1,3,0,3,1
801,BT,1,0,3,0,3,0,3
802,BT,0,1,0,1,0,1,0
803,BT,127,3,1,3,1,3,1
804,BT,1,0,3,0,3,0,3
805,BT,0,1,0,0,0,1,0
806,BT,127,3,1,3,0,3,1
807,BT,0,0,3,0,3,0,3
808,BT,0,1,0,1,0,1,0
809,BT,127,3,1,3,1,3,1
810,BT,0,0,3,0,3,0,3
811,BT,0,1,0,2,0,1,0
812,BT,127,3,1,3,2,3,1
813,BT,0,0,3,0,3,0,3
814,BT,0,1,0,1,0,1,0
815,BT,127,3,1,2,1,3,1
816,BT,0,0,3,0,2,0,3
817,BT,96,2,0,1,0,2,0
818,BT,127,3,2,3,1,3,2
819,BT,0,0,3,0,3,0,3
820,BT,96,2,0,0,0,1,0
821,BT,127,3,2,3,0,3,1
822,BT,0,0,3,0,3,0,3
823,BT,112,2,0,2,0,2,0
824,BT,127,3,2,2,2,3,2
825,BT,0,0,3,0,2,0,3
826,BT,112,2,0,2,0,2,0
827,BT,127,3,2,3,2,3,2
828,BT,0,0,3,1,3,0,3
829,BT,120,2,0,1,1,2,0
830,BT,127,3,2,3,1,3,2
831,BT,0,0,3,1,3,0,3
832,BT,112,2,0,1,1,2,0
833,BT,127,3,2,3,1,3,2
834,BT,0,0,3,0,3,0,3
835,BT,96,2,0,0,0,2,0
836,BT,127,3,2,3,0,3,2
837,BT,0,0,3,0,3,0,3
838,BT,96,2,0,1,0,2,0
839,BT,127,3,2,3,1,3,2
840,BT,0,0,3,1,3,0,3
841,BT,120,2,0,1,1,2,0
842,BT,127,3,2,3,1,3,2
843,BT,0,0,3,0,3,0,3
844,BT,112,2,0,1,0,2,0
845,BT,127,3,2,3,1,3,2
846,BT,0,0,3,0,3,0,3
847,BT,120,2,0,2,0,2,0
848,BT,127,3,2,3,2,3,2
849,BT,0,0,3,0,3,0,3
850,BT,112,2,0,1,0,2,0
851,BT,127,3,2,3,1,3,2
852,BT,0,0,3,0,3,0,3
853,BT,112,2,0,1,0,2,0
854,BT,127,3,2,3,1,3,2
855,BT,0,0,3,0,3,0,3
856,BT,112,2,0,1,0,2,0
857,BT,127,3,2,3,1,3,2
858,BT,0,0,3,0,3,0,3
859,BT,96,2,0,1,0,2,0
860,BT,127,3,2,3,1,3,2
861,BT,0,0,3,0,3,0,3
862,BT,120,2,0,1,0,2,0
863,BT,127,3,2,3,1,3,2
864,BT,0,0,3,0,3,0,3
865,BT,120,2,0,2,0,2,0
866,BT,127,3,2,3,2,3,2
867,BT,0,0,3,0,3,0,3
868,BT,112,2,0,2,0,2,0
869,BT,127,3,2,3,2,3,2
870,BT,0,0,3,0,3,0,3
871,BT,112,2,0,1,0,2,0
872,BT,127,3,2,3,1,3,2
873,BT,0,0,3,0,3,0,3
874,BT,120,2,0,1,0,2,0
875,BT,127,3,2,3,1,3,2
876,BT,0,0,3,0,3,0,3
877,BT,120,2,0,0,0,2,0
878,BT,127,3,2,3,0,3,2
879,BT,0,0,3,1,3,0,3
880,BT,124,2,0,2,1,2,0
881,BT,127,3,2,3,2,3,2
882,BT,0,0,3,0,3,0,3
883,BT,112,2,0,2,0,2,0
884,BT,127,3,2,3,2,3,2
885,BT,0,0,3,0,3,0,3
886,BT,112,2,0,1,0,2,0
887,BT,127,3,2,3,1,3,2
888,BT,0,0,3,1,3,0,3
889,BT,112,2,0,1,1,2,0
890,BT,127,3,2,3,1,3,2
891,BT,0,0,3,1,3,0,3
892,BT,112,2,0,0,1,2,0
893,BT,127,3,2,3,0,3,2
894,BT,0,0,3,0,3,0,3
895,BT,96,2,0,0,0,2,0
896,BT,127,3,2,3,0,3,2
897,BT,0,0,3,0,3,0,3
898,BT,96,2,0,1,0,2,0
899,BT,127,3,2,3,1,3,2
900,BT,0,0,3,0,3,0,3
901,BT,96,2,0,2,0,2,0
902,BT,127,3,2,3,2,3,2
903,BT,0,0,3,0,3,0,3
904,BT,120,2,0,1,0,2,0
905,BT,127,3,2,3,1,3,2
906,BT,0,0,3,0,3,0,3
907,BT,120,2,0,2,0,2,0
908,BT,127,3,2,3,2,3,2
909,BT,0,0,3,1,3,0,3
910,BT,120,2,0,1,1,2,0
911,BT,127,3,2,3,1,3,2
912,BT,0,0,3,0,3,0,3
913,BT,120,2,0,2,0,2,0
914,BT,127,3,2,3,2,3,2
915,BT,0,0,3,0,3,0,3
916,BT,120,2,0,3,0,2,0
917,BT,127,3,2,3,3,3,2
918,BT,0,0,3,0,3,0,3
919,BT,64,1,0,0,0,1,0
920,BT,127,3,1,3,0,3,1
921,BT,1,0,3,1,3,0,3
922,BT,0,2,0,0,1,1,0
923,BT,127,2,2,3,0,2,1
924,BT,15,0,2,2,3,1,2
925,BT,0,2,0,1,2,2,1
926,BT,64,2,2,1,1,1,2
927,BT,127,2,2,3,1,2,1
928,BT,0,1,2,0,3,1,2
929,BT,126,2,1,3,0,2,1
930,BT,127,3,2,3,3,3,2
931,BT,0,0,3,0,3,0,3
932,BT,64,2,0,1,0,2,0
933,BT,127,3,2,3,1,3,2
934,BT,0,0,3,0,3,0,3
935,BT,0,2,0,1,0,2,0
936,BT,127,3,2,3,1,3,2
937,BT,0,0,3,0,3,0,3
938,BT,0,1,0,0,0,1,0
939,BT,127,3,1,3,0,3,1
940,BT,0,0,3,0,3,0,3
941,BT,0,1,0,0,0,1,0
942,BT,127,3,1,3,0,3,1
943,BT,0,0,3,0,3,0,3
944,BT,0,1,0,0,0,1,0
945,BT,127,3,1,3,0,3,1
946,BT,0,0,3,1,3,0,3
947,BT,0,1,0,0,1,1,0
948,BT,127,3,1,3,0,3,1
949,BT,0,0,3,1,3,0,3
950,BT,96,2,0,1,1,2,0
951,BT,127,3,2,3,1,3,2
952,BT,0,0,3,0,3,0,3
953,BT,96,2,0,1,0,2,0
954,BT,127,3,2,3,1,3,2
955,BT,0,0,3,0,3,0,3
956,BT,96,2,0,1,0,2,0
957,BT,127,3,2,3,1,3,2
958,BT,0,0,3,0,3,0,3
959,BT,0,2,0,1,0,2,0
960,BT,127,3,2,2,1,3,2
961,BT,1,0,3,1,2,0,3
962,BT,0,2,0,0,1,2,0
963,BT,127,2,2,3,0,2,2
964,BT,71,0,2,3,3,1,2
965,BT,0,2,0,0,3,2,1
966,BT,94,2,2,1,0,2,2
967,BT,127,2,2,3,1,3,2
968,BT,0,1,2,0,3,0,3
969,BT,120,2,1,1,0,2,0
970,BT,127,3,2,3,1,3,2
971,BT,0,0,3,0,3,0,3
972,BT,64,2,0,0,0,1,0
973,BT,127,3,2,3,0,3,1
974,BT,0,0,3,0,3,0,3
975,BT,64,2,0,1,0,2,0
976,BT,127,3,2,3,1,3,2
977,BT,0,0,3,0,3,0,3
978,BT,0,2,0,0,0,1,0
979,BT,127,3,2,3,0,3,1
980,BT,1,0,3,1,3,1,3
981,BT,0,1,0,0,1,1,1
982,BT,127,3,1,3,0,3,1
983,BT,0,0,3,0,3,0,3
984,BT,0,1,0,1,0,1,0
985,BT,127,3,1,3,1,3,1
986,BT,0,0,3,1,3,0,3
987,BT,0,1,0,0,1,1,0
988,BT,127,3,1,3,0,3,1
989,BT,0,0,3,0,3,0,3
990,BT,0,1,0,1,0,1,0
991,BT,127,3,1,3,1,3,1
992,BT,1,0,3,0,3,0,3
993,BT,0,1,0,0,0,1,0
994,BT,127,3,1,3,0,3,1
995,BT,0,0,3,0,3,0,3
996,BT,0,1,0,1,0,1,0
997,BT,127,3,1,3,1,3,1
998,BT,1,0,3,1,3,0,3
999,BT,0,1,0,1,1,1,0
1000,BT,127,3,1,3,1,3,1
1001,BT,0,0,3,0,3,0,3
1002,BT,0,1,0,0,0,1,0
1003,BT,127,3,1,3,0,3,1
1004,BT,0,0,3,0,3,0,3
1005,BT,0,1,0,0,0,1,0
1006,BT,127,3,1,3,0,3,1
1007,BT,0,0,3,2,3,1,3
1008,BT,0,1,0,0,2,1,1
1009,BT,127,3,1,3,0,3,1
1010,BT,0,0,3,0,3,0,3
1011,BT,0,1,0,1,0,1,0
1012,BT,127,3,1,3,1,3,1
1013,BT,0,0,3,0,3,0,3
1014,BT,0,1,0,0,0,1,0
1015,BT,127,3,1,3,0,3,1
1016,BT,0,0,3,0,3,0,3
1017,BT,0,1,0,0,0,1,0
1018,BT,127,3,1,3,0,3,1
1019,BT,0,0,3,0,3,0,3
1020,BT,0,1,0,1,0,1,0
1021,BT,127,3,1,3,1,3,1
1022,BT,0,0,3,0,3,0,3
1023,BT,0,1,0,1,0,1,0
1024,BT,127,3,1,3,1,3,1
1025,BT,0,0,3,0,3,0,3
1026,BT,0,1,0,0,0,1,0
1027,BT,127,3,1,3,0,3,1
1028,BT,0,0,3,0,3,0,3
1029,BT,0,1,0,1,0,1,0
1030,BT,127,3,1,3,1,3,1
1031,BT,0,0,3,0,3,0,3
1032,BT,0,1,0,0,0,1,0
1033,BT,127,3,1,3,0,3,1
1034,BT,0,0,3,0,3,0,3
1035,BT,0,1,0,0,0,1,0
1036,BT,127,3,1,3,0,3,1
1037,BT,0,0,3,0,3,0,3
1038,BT,96,2,0,1,0,2,0
1039,BT,127,3,2,3,1,3,2
1040,BT,0,0,3,0,3,0,3
1041,BT,96,2,0,1,0,2,0
1042,BT,127,3,2,3,1,3,2
1043,BT,0,0,3,0,3,0,3
1044,BT,96,2,0,1,0,2,0
1045,BT,127,3,2,3,1,3,2
1046,BT,0,0,3,0,3,0,3
1047,BT,112,2,0,1,0,2,0
1048,BT,127,3,2,3,1,3,2
1049,BT,0,0,3,0,3,0,3
1050,BT,112,2,0,2,0,2,0
1051,BT,127,3,2,3,2,3,2
1052,BT,0,0,3,0,3,0,3
1053,BT,112,2,0,2,0,2,0
1054,BT,127,3,2,1,2,3,2
1055,BT,0,0,3,1,1,0,3
1056,BT,120,2,0,1,1,2,0
1057,BT,127,3,2,3,1,3,2
1058,BT,0,0,3,0,3,0,3
1059,BT,96,2,0,1,0,2,0
1060,BT,127,3,2,3,1,3,2
1061,BT,1,0,3,0,3,0,3
1062,BT,96,2,0,1,0,2,0
1063,BT,127,3,2,3,1,3,2
1064,BT,0,0,3,1,3,0,3
1065,BT,112,2,0,0,1,2,0
1066,BT,127,3,2,3,0,3,2
1067,BT,0,0,3,0,3,0,3
1068,BT,112,2,0,1,0,2,0
1069,BT,127,3,2,3,1,3,2
1070,BT,0,0,3,1,3,0,3
1071,BT,120,2,0,1,1,2,0
1072,BT,127,2,2,3,1,3,2
1073,BT,0,0,2,0,3,0,3
1074,BT,112,2,0,1,0,2,0
1075,BT,127,3,2,3,1,3,2
1076,BT,0,0,3,0,3,0,3
1077,BT,112,2,0,1,0,2,0
1078,BT,127,3,2,3,1,3,2
1079,BT,0,0,3,0,3,0,3
1080,BT,112,2,0,2,0,2,0
1081,BT,127,3,2,3,2,3,2
1082,BT,0,0,3,1,3,0,3
1083,BT,112,2,0,1,1,2,0
1084,BT,127,3,2,3,1,3,2
1085,BT,0,0,3,0,3,0,3
1086,BT,120,2,0,1,0,2,0
1087,BT,127,3,2,3,1,3,2
1088,BT,0,0,3,1,3,0,3
1089,BT,120,2,0,2,1,2,0
1090,BT,127,3,2,1,2,3,2
1091,BT,0,0,3,1,1,0,3
1092,BT,112,2,0,1,1,2,0
1093,BT,127,3,2,3,1,3,2
1094,BT,0,0,3,0,3,0,3
1095,BT,96,2,0,1,0,2,0
1096,BT,127,3,2,3,1,3,2
1097,BT,0,0,3,1,3,0,3
1098,BT,96,2,0,1,1,2,0
1099,BT,127,3,2,3,1,3,2
1100,BT,0,0,3,0,3,0,3
1101,BT,112,2,0,0,0,2,0
1102,BT,127,3,2,3,0,3,2
1103,BT,0,0,3,0,3,0,3
1104,BT,120,2,0,1,0,2,0
1105,BT,127,3,2,3,1,3,2
1106,BT,0,0,3,0,3,0,3
1107,BT,96,2,0,0,0,2,0
1108,BT,127,3,2,3,0,3,2
1109,BT,0,0,3,0,3,0,3
1110,BT,112,2,0,1,0,2,0
1111,BT,127,3,2,3,1,3,2
1112,BT,0,0,3,1,3,0,3
1113,BT,112,2,0,1,1,2,0
1114,BT,127,3,2,3,1,3,2
1115,BT,0,0,3,0,3,0,3
1116,BT,112,2,0,2,0,2,0
1117,BT,127,3,2,3,2,3,2
1118,BT,0,0,3,0,3,0,3
1119,BT,120,2,0,0,0,2,0
1120,BT,127,3,2,3,0,3,2
1121,BT,0,0,3,1,3,0,3
1122,BT,120,2,0,1,1,2,0
1123,BT,127,3,2,3,1,3,2
1124,BT,0,0,3,0,3,0,3
1125,BT,112,2,0,3,0,2,0
1126,BT,127,3,2,3,3,3,2
1127,BT,0,0,3,1,3,0,3
1128,BT,96,2,0,0,1,2,0
1129,BT,127,3,2,3,0,3,2
1130,BT,0,0,3,1,3,0,3
1131,BT,112,2,0,1,1,2,0
1132,BT,127,3,2,3,1,3,2
1133,BT,0,0,3,0,3,0,3
1134,BT,112,2,0,1,0,2,0
1135,BT,127,3,2,3,1,3,2
1136,BT,0,0,3,0,3,0,3
1137,BT,120,2,0,2,0,2,0
1138,BT,127,3,2,3,2,3,2
1139,BT,0,0,3,1,3,0,3
1140,BT,112,2,0,1,1,2,0
1141,BT,127,3,2,3,1,3,2
1142,BT,0,0,3,0,3,0,3
1143,BT,112,2,0,0,0,2,0
1144,BT,127,3,2,3,0,3,2
1145,BT,0,0,3,0,3,0,3
1146,BT,112,2,0,1,0,2,0
1147,BT,127,3,2,3,1,3,2
1148,BT,0,0,3,0,3,0,3
1149,BT,112,2,0,1,0,2,0
1150,BT,127,3,2,3,1,3,2
1151,BT,0,0,3,0,3,0,3
1152,BT,112,2,0,1,0,2,0
1153,BT,127,3,2,3,1,3,2
1154,BT,0,0,3,1,3,0,3
1155,BT,112,2,0,1,1,2,0
1156,BT,127,3,2,3,1,3,2
1157,BT,0,0,3,0,3,0,3
1158,BT,96,2,0,1,0,2,0
1159,BT,127,3,2,3,1,3,2
1160,BT,0,0,3,0,3,0,3
1161,BT,96,2,0,1,0,2,0
1162,BT,127,3,2,3,1,3,2
1163,BT,0,0,3,0,3,0,3
1164,BT,96,2,0,2,0,2,0
1165,BT,127,3,2,3,2,3,2
1166,BT,0,0,3,0,3,0,3
1167,BT,112,2,0,2,0,2,0
1168,BT,127,3,2,3,2,3,2
1169,BT,0,0,3,0,3,0,3
1170,BT,120,2,0,2,0,2,0
1171,BT,127,3,2,3,2,3,2
1172,BT,0,0,3,0,3,0,3
1173,BT,120,2,0,0,0,2,0
1174,BT,127,3,2,3,0,3,2
1175,BT,0,0,3,0,3,0,3
1176,BT,120,2,0,2,0,2,0
1177,BT,127,3,2,3,2,3,2
1178,BT,0,0,3,0,3,0,3
1179,BT,120,2,0,2,0,2,0
1180,BT,127,3,2,2,2,3,2
1181,BT,0,0,3,0,2,0,3
1182,BT,112,2,0,1,0,2,0
1183,BT,127,3,2,3,1,3,2
1184,BT,0,0,3,0,3,0,3
1185,BT,120,2,0,1,0,2,0
1186,BT,127,3,2,3,1,3,2
1187,BT,0,0,3,0,3,0,3
1188,BT,96,2,0,0,0,2,0
1189,BT,127,3,2,3,0,3,2
1190,BT,0,0,3,1,3,0,3
1191,BT,96,2,0,1,1,2,0
1192,BT,127,3,2,3,1,3,2
1193,BT,0,0,3,0,3,0,3
1194,BT,0,1,0,0,0,1,0
1195,BT,127,3,1,3,0,3,1
1196,BT,0,0,3,0,3,0,3
1197,BT,0,1,0,1,0,1,0
1198,BT,127,3,1,3,1,3,1
1199,BT,0,0,3,0,3,0,3
1200,BT,96,2,0,1,0,1,0
1201,BT,127,3,2,3,1,3,1
1202,BT,0,0,3,0,3,0,3
1203,BT,112,2,0,1,0,2,0
1204,BT,127,3,2,3,1,3,2
1205,BT,0,0,3,1,3,0,3
1206,BT,96,2,0,1,1,2,0
1207,BT,127,3,2,3,1,3,2
1208,BT,0,0,3,0,3,0,3
1209,BT,96,2,0,0,0,1,0
1210,BT,127,3,2,3,0,3,1
1211,BT,0,0,3,0,3,0,3
1212,BT,96,2,0,1,0,2,0
1213,BT,127,3,2,3,1,3,2
1214,BT,0,0,3,0,3,0,3
1215,BT,96,2,0,0,0,1,0
1216,BT,127,3,2,3,0,3,1
1217,BT,0,0,3,0,3,0,3
1218,BT,112,2,0,1,0,2,0
1219,BT,127,3,2,3,1,3,2
1220,BT,0,0,3,0,3,0,3
1221,BT,112,2,0,1,0,2,0
1222,BT,127,3,2,3,1,3,2
1223,BT,0,0,3,0,3,0,3
1224,BT,112,2,0,1,0,2,0
1225,BT,127,3,2,3,1,3,2
1226,BT,0,0,3,0,3,0,3
1227,BT,96,2,0,2,0,2,0
1228,BT,127,3,2,2,2,3,2
1229,BT,0,0,3,0,2,0,3
1230,BT,96,2,0,1,0,2,0
1231,BT,127,3,2,3,1,3,2
1232,BT,0,0,3,0,3,0,3
1233,BT,96,1,0,0,0,1,0
1234,BT,127,3,1,3,0,3,1
1235,BT,0,0,3,1,3,0,3
1236,BT,112,2,0,2,1,2,0
1237,BT,127,3,2,3,2,3,2
1238,BT,0,0,3,0,3,0,3
1239,BT,120,2,0,1,0,2,0
1240,BT,127,3,2,3,1,3,2
1241,BT,0,0,3,0,3,0,3
1242,BT,96,2,0,1,0,2,0
1243,BT,127,3,2,3,1,3,2
1244,BT,0,0,3,1,3,0,3
1245,BT,112,2,0,0,1,2,0
1246,BT,127,3,2,3,0,3,2
1247,BT,0,0,3,0,3,0,3
1248,BT,112,2,0,1,0,2,0
1249,BT,127,3,2,2,1,3,2
1250,BT,0,0,3,1,2,0,3
1251,BT,96,2,0,1,1,2,0
1252,BT,127,3,2,3,1,3,2
1253,BT,0,0,3,1,3,0,3
1254,BT,112,2,0,0,1,2,0
1255,BT,127,3,2,3,0,3,2
1256,BT,0,0,3,0,3,0,3
1257,BT,112,2,0,1,0,2,0
1258,BT,127,3,2,3,1,3,2
1259,BT,0,0,3,0,3,0,3
1260,BT,96,2,0,1,0,2,0
1261,BT,127,3,2,3,1,3,2
1262,BT,0,0,3,0,3,0,3
1263,BT,96,2,0,1,0,2,0
1264,BT,127,3,2,3,1,3,2
1265,BT,0,0,3,1,3,0,3
1266,BT,120,2,0,2,1,2,0
1267,BT,127,3,2,2,2,3,2
1268,BT,0,0,3,0,2,0,3
1269,BT,120,2,0,1,0,2,0
1270,BT,127,2,2,3,1,2,2
1271,BT,0,0,2,0,3,0,2
1272,BT,96,2,0,1,0,2,0
1273,BT,127,3,2,3,1,3,2
1274,BT,0,0,3,1,3,0,3
1275,BT,32,2,0,0,1,2,0
1276,BT,127,3,2,3,0,3,2
1277,BT,0,0,3,1,3,0,3
1278,BT,0,1,0,0,1,1,0
1279,BT,57,2,1,1,0,2,1
1280,BT,127,2,2,3,1,2,2
1281,BT,0,1,2,0,3,1,2
1282,BT,30,2,1,2,0,2,1
1283,BT,127,3,2,3,2,3,2
1284,BT,0,0,3,0,3,0,3
1285,BT,0,1,0,0,0,1,0
1286,BT,127,3,1,3,0,3,1
1287,BT,0,0,3,0,3,0,3
1288,BT,0,2,0,1,0,1,0
1289,BT,127,3,2,3,1,3,1
1290,BT,0,0,3,0,3,0,3
1291,BT,0,2,0,1,0,2,0
1292,BT,127,3,2,3,1,3,2
1293,BT,0,0,3,0,3,0,3
1294,BT,0,2,0,2,0,2,0
1295,BT,127,3,2,3,2,3,2
1296,BT,0,0,3,0,3,0,3
1297,BT,0,1,0,1,0,1,0
1298,BT,127,3,1,3,1,3,1
1299,BT,0,0,3,0,3,0,3
1300,BT,0,1,0,0,0,1,0
1301,BT,127,3,1,3,0,3,1
1302,BT,0,0,3,1,3,0,3
1303,BT,118,2,0,0,1,1,0
1304,BT,127,3,2,3,0,3,1
1305,BT,0,0,3,0,3,0,3
1306,BT,112,2,0,0,0,2,0
1307,BT,127,3,2,3,0,3,2
1308,BT,0,0,3,1,3,0,3
1309,BT,96,2,0,1,1,1,0
1310,BT,127,3,2,3,1,3,1
1311,BT,0,0,3,0,3,0,3
1312,BT,0,2,0,1,0,2,0
1313,BT,127,3,2,3,1,3,2
1314,BT,1,0,3,1,3,0,3
1315,BT,0,2,0,0,1,2,0
1316,BT,102,2,2,1,0,1,2
1317,BT,127,1,2,3,1,1,1
1318,BT,0,2,1,0,3,1,1
1319,BT,26,2,2,3,0,2,1
1320,BT,127,3,2,3,3,3,2
1321,BT,0,0,3,0,3,0,3
1322,BT,0,2,0,0,0,1,0
1323,BT,127,3,2,3,0,3,1
1324,BT,0,0,3,0,3,0,3
1325,BT,64,1,0,1,0,1,0
1326,BT,127,3,1,3,1,3,1
1327,BT,0,0,3,0,3,0,3
1328,BT,0,1,0,0,0,1,0
1329,BT,127,3,1,3,0,3,1
1330,BT,0,0,3,1,3,0,3
1331,BT,0,1,0,0,1,1,0
1332,BT,127,3,1,3,0,3,1
1333,BT,0,0,3,0,3,0,3
1334,BT,0,1,0,1,0,1,0
1335,BT,127,3,1,3,1,3,1
1336,BT,0,0,3,0,3,0,3
1337,BT,0,1,0,0,0,1,0
1338,BT,127,3,1,3,0,3,1
1339,BT,0,0,3,1,3,0,3
1340,BT,0,1,0,1,1,1,0
1341,BT,127,3,1,3,1,3,1
1342,BT,0,0,3,0,3,0,3
1343,BT,96,2,0,0,0,2,0
1344,BT,127,3,2,3,0,3,2
1345,BT,0,0,3,1,3,0,3
1346,BT,96,2,0,0,1,1,0
1347,BT,127,3,2,3,0,3,1
1348,BT,0,0,3,1,3,0,3
1349,BT,0,2,0,1,1,2,0
1350,BT,127,3,2,3,1,3,2
1351,BT,1,0,3,1,3,0,3
1352,BT,0,2,0,0,1,2,0
1353,BT,127,3,2,3,0,3,2
1354,BT,3,0,3,1,3,0,3
1355,BT,0,2,0,0,1,2,0
1356,BT,127,2,2,2,0,2,2
1357,BT,95,1,2,3,2,1,2
1358,BT,0,2,1,0,3,2,1
1359,BT,127,2,2,1,0,2,2
1360,BT,127,2,2,3,1,3,2
1361,BT,0,0,2,0,3,0,3
1362,BT,112,2,0,2,0,2,0
1363,BT,127,3,2,3,2,3,2
1364,BT,0,0,3,0,3,0,3
1365,BT,64,2,0,0,0,1,0
1366,BT,127,3,2,3,0,3,1
1367,BT,0,0,3,0,3,0,3
1368,BT,64,1,0,0,0,1,0
1369,BT,127,3,1,3,0,3,1
1370,BT,0,0,3,1,3,0,3
1371,BT,0,1,0,1,1,1,0
1372,BT,127,3,1,3,1,3,1
1373,BT,0,0,3,0,3,0,3
1374,BT,96,2,0,1,0,2,0
1375,BT,127,3,2,3,1,3,2
1376,BT,0,0,3,0,3,0,3
1377,BT,96,2,0,1,0,2,0
1378,BT,127,3,2,3,1,3,2
1379,BT,0,0,3,0,3,0,3
1380,BT,96,2,0,1,0,2,0
1381,BT,127,3,2,3,1,3,2
1382,BT,0,0,3,0,3,0,3
1383,BT,96,2,0,2,0,2,0
1384,BT,127,3,2,3,2,3,2
1385,BT,0,0,3,0,3,0,3
1386,BT,96,2,0,1,0,2,0
1387,BT,127,3,2,3,1,3,2
1388,BT,0,0,3,0,3,0,3
1389,BT,96,2,0,1,0,2,0
1390,BT,127,3,2,3,1,3,2
1391,BT,0,0,3,0,3,0,3
1392,BT,0,2,0,0,0,2,0
1393,BT,127,3,2,3,0,3,2
1394,BT,0,0,3,2,3,0,3
1395,BT,32,2,0,0,2,2,0
1396,BT,127,2,2,3,0,2,2
1397,BT,7,0,2,2,3,1,2
1398,BT,32,2,0,0,2,2,1
1399,BT,2,2,2,1,0,1,2
1400,BT,127,2,2,3,1,3,1
1401,BT,0,1,2,0,3,0,3
1402,BT,112,2,1,1,0,2,0
1403,BT,127,3,2,3,1,3,2
1404,BT,0,0,3,0,3,0,3
1405,BT,0,2,0,0,0,1,0
1406,BT,127,3,2,3,0,3,1
1407,BT,0,0,3,0,3,0,3
1408,BT,0,1,0,0,0,1,0
1409,BT,127,3,1,3,0,3,1
1410,BT,1,0,3,0,3,0,3
1411,BT,0,1,0,1,0,1,0
1412,BT,127,3,1,3,1,3,1
1413,BT,0,0,3,0,3,0,3
1414,BT,0,1,0,1,0,1,0
1415,BT,127,3,1,3,1,3,1
1416,BT,1,0,3,1,3,1,3
1417,BT,0,1,0,0,1,1,1
1418,BT,127,3,1,3,0,3,1
1419,BT,0,0,3,1,3,0,3
1420,BT,0,1,0,0,1,1,0
1421,BT,127,3,1,3,0,3,1
1422,BT,0,0,3,0,3,0,3
1423,BT,96,2,0,0,0,1,0
1424,BT,127,3,2,3,0,3,1
1425,BT,0,0,3,1,3,0,3
1426,BT,96,2,0,0,1,2,0
1427,BT,127,3,2,3,0,3,2
1428,BT,0,0,3,2,3,0,3
1429,BT,0,2,0,0,2,2,0
